time_ms, x_mm, y_mm, heading_deg
6026, 400.999238475782, 0.08726203218641757, 35
6093, 400.999238475782, 0.08726203218641757, 32
6162, 400.999238475782, 0.08726203218641757, 28
6226, 400.999238475782, 0.08726203218641757, 25
6291, 400.999238475782, 0.08726203218641757, 22
6356, 400.999238475782, 0.08726203218641757, 19
6423, 400.999238475782, 0.08726203218641757, 15
6486, 400.999238475782, 0.08726203218641757, 12
6554, 400.999238475782, 0.08726203218641757, 9
6623, 400.999238475782, 0.08726203218641757, 5
6691, 400.999238475782, 0.08726203218641757, 2
6762, 400.999238475782, 0.08726203218641757, -1
6827, 400.999238475782, 0.08726203218641757, -5
6892, 400.999238475782, 0.08726203218641757, -8
6957, 400.999238475782, 0.08726203218641757, -11
7023, 400.999238475782, 0.08726203218641757, -14
7087, 400.999238475782, 0.08726203218641757, -18
7153, 400.999238475782, 0.08726203218641757, -21
7218, 400.999238475782, 0.08726203218641757, -24
7285, 403.7181618368919, -1.180592753035681, -25
7353, 410.0623163461485, -4.138920585220577, -25
7423, 415.4083554912787, -6.862863583657857, -27
7489, 414.5511881905766, -6.347825508747803, -31
7554, 413.7221506180215, -5.788632605277057, -34
7622, 414.5207861280689, -6.390447628429105, -37
7688, 414.5207861280689, -6.390447628429105, -40
7753, 416.0070757790236, -7.728708841146822, -42
7816, 422.0447524208058, -12.97718107307088, -41
7887, 426.5036213736701, -16.99196471122403, -42
7951, 427.9178349360433, -18.40617827359712, -45
8018, 427.2487043296844, -17.66303344811973, -48
8083, 427.2487043296844, -17.66303344811973, -51
8152, 431.0246266759834, -22.32590921686155, -51
8217, 434.8005490222825, -26.98878498560338, -51
8288, 438.4114391611948, -31.78059804588714, -53
8352, 438.4114391611948, -31.78059804588714, -56
8421, 438.4114391611948, -31.78059804588714, -59
8486, 440.9866295357451, -36.0664345493977, -59
8554, 445.1069341350254, -42.9237729550146, -59
8617, 448.1971625844857, -48.06677675922728, -59
8685, 450.6212106857174, -52.43987529492426, -61
8752, 450.1985924239768, -51.5335675078876, -65
8820, 450.1985924239768, -51.5335675078876, -67
8884, 452.0716253910563, -56.16948678072154, -68
8951, 455.1974744189705, -63.53352560834106, -67
9017, 457.4451139794659, -69.09662873574179, -68
9082, 460.0673601333773, -75.58691571770931, -68
9151, 462.3149996938728, -81.15001884511003, -68
9218, 464.9372458477841, -87.64030582707754, -68
9284, 465.9139503111556, -90.4768615538755, -71
9351, 465.6383129553386, -89.51559985793718, -74
9422, 466.7408623786065, -93.36064664169045, -74
9486, 468.9459612251425, -101.050740209197, -74
9552, 470.8754227158615, -107.7795720807652, -74
9617, 472.5292468507635, -113.5471422563952, -74
9684, 474.1830709856655, -119.3147124320251, -74
9752, 476.3881698322015, -127.0048059995316, -74
9816, 478.0419939671035, -132.7723761751615, -74
9885, 479.9714554578225, -139.5012080467297, -74
9951, 481.5243697284376, -145.2967630044641, -75
10017, 481.7322814192553, -146.2749106051979, -78
10084, 481.7322814192553, -146.2749106051979, -81
10152, 481.6451256765077, -145.2787159071062, -85
10218, 481.6800251732102, -146.2781067341253, -88
10285, 481.6800251732102, -146.2781067341253, -91
10348, 481.6800251732102, -146.2781067341253, -94
10415, 481.8191982741703, -145.2878386653837, -98
10482, 481.6283892787937, -146.2694658488314, -101
10547, 481.6283892787937, -146.2694658488314, -104
10614, 481.9374062731687, -145.3184093325362, -108
10682, 481.5790383236234, -146.2519897590334, -111
10753, 481.5790383236234, -146.2519897590334, -114
10818, 482.0485098864093, -145.3690421661745, -118
10882, 481.5334718114991, -146.2262094668766, -121
10952, 481.5334718114991, -146.2262094668766, -125
11017, 482.1491332868248, -145.4381987132699, -128
11083, 481.4930742578343, -146.1929082934927, -131
11151, 481.4930742578343, -146.1929082934927, -135
11216, 481.4930742578343, -146.1929082934927, -138
11282, 481.4930742578343, -146.1929082934927, -140
11350, 481.4930742578343, -146.1929082934927, -136
11415, 482.1877326282934, -145.473568493154, -134
11482, 481.5449450186068, -146.239612936273, -130
11551, 482.1467600417589, -145.4409774262257, -127
11617, 481.5875671382881, -146.2700149987807, -124
11683, 481.5875671382881, -146.2700149987807, -120
11751, 482.0415576380277, -145.3790084745924, -117
11816, 481.6508265095384, -146.2995133280448, -113
11883, 481.6508265095384, -146.2995133280448, -110
11953, 481.6508265095384, -146.2995133280448, -107
12015, 481.6508265095384, -146.2995133280448, -104
12084, 481.6508265095384, -146.2995133280448, -100
12151, 481.6508265095384, -146.2995133280448, -97
12220, 481.6508265095384, -146.2995133280448, -93
12286, 481.6508265095384, -146.2995133280448, -90
12355, 481.6508265095384, -146.2995133280448, -87
12422, 481.6508265095384, -146.2995133280448, -83
12491, 481.6508265095384, -146.2995133280448, -80
12556, 481.6508265095384, -146.2995133280448, -77
12623, 481.6508265095384, -146.2995133280448, -73
12693, 481.6508265095384, -146.2995133280448, -70
12762, 481.6508265095384, -146.2995133280448, -66
12833, 481.1968360097987, -145.4085068038565, -63
12901, 481.7118740847088, -146.2656741045586, -59
12970, 481.1526811812381, -145.4366365320035, -56
13035, 481.1526811812381, -145.4366365320035, -53
13104, 482.4382564006111, -146.9687254182415, -50
13168, 486.2141787469102, -151.6316011869833, -51
13236, 490.7136920147159, -156.9939122888162, -50
13304, 492.0776887348409, -158.4566196920545, -47
13372, 491.3463350332217, -157.774621331992, -43
13437, 491.3463350332217, -157.774621331992, -40
13505, 494.4105128056976, -160.3457717707381, -40
13572, 500.5388683506494, -165.4880726482305, -40
13641, 502.9347748807913, -167.2935177176866, -37
13707, 502.1057373082363, -166.7343248142159, -34
13773, 502.1057373082363, -166.7343248142159, -31
13841, 507.248741112449, -169.8245532636762, -31
13907, 513.2489122173638, -173.4298197880466, -31
13973, 519.3110900438549, -176.9298197880466, -30
